CMDLINE python src/compress/measure_memory_v2.py
MEM 1859.707031 1778266375.8266
MEM 1921.839844 1778266375.9269
MEM 2041.535156 1778266376.0273
MEM 2100.574219 1778266376.1277
MEM 2162.964844 1778266376.2280
MEM 2224.066406 1778266376.3283
MEM 2316.648438 1778266376.4288
MEM 2378.781250 1778266376.5291
MEM 2439.625000 1778266376.6294
MEM 2485.542969 1778266376.7298
MEM 2485.542969 1778266376.8302
MEM 2485.542969 1778266376.9305
MEM 2485.542969 1778266377.0308
MEM 2485.800781 1778266377.1311
MEM 2485.800781 1778266377.2314
MEM 2485.800781 1778266377.3316
MEM 2525.789062 1778266377.4319
MEM 2525.789062 1778266377.5322
MEM 2525.789062 1778266377.6325
MEM 2525.789062 1778266377.7329
MEM 2533.007812 1778266377.8333
MEM 2704.359375 1778266377.9337
MEM 2755.921875 1778266378.0341
MEM 2840.253906 1778266378.1345
MEM 2891.300781 1778266378.2349
MEM 2972.367188 1778266378.3354
MEM 3011.496094 1778266378.4358
MEM 3059.707031 1778266378.5362
MEM 3106.371094 1778266378.6366
MEM 3151.488281 1778266378.7370
MEM 3195.316406 1778266378.8374
MEM 3290.738281 1778266378.9379
MEM 3328.632812 1778266379.0383
MEM 3373.234375 1778266379.1387
MEM 3416.804688 1778266379.2391
MEM 3459.859375 1778266379.3395
MEM 3502.140625 1778266379.4400
MEM 3543.906250 1778266379.5404
MEM 3584.898438 1778266379.6408
MEM 3625.378906 1778266379.7412
MEM 3665.082031 1778266379.8416
MEM 3704.269531 1778266379.9420
MEM 3742.941406 1778266380.0425
MEM 4033.367188 1778266380.1429
MEM 3927.488281 1778266380.2434
MEM 3939.085938 1778266380.3438
MEM 4221.820312 1778266380.4442
MEM 4263.585938 1778266380.5446
MEM 4305.609375 1778266380.6450
MEM 4347.117188 1778266380.7454
MEM 4388.625000 1778266380.8458
MEM 4429.617188 1778266380.9463
MEM 4752.667969 1778266381.0467
MEM 4752.667969 1778266381.1471
MEM 4752.667969 1778266381.2476
MEM 4752.667969 1778266381.3480
MEM 4752.667969 1778266381.4485
MEM 4752.667969 1778266381.5489
MEM 4752.667969 1778266381.6493
MEM 4752.667969 1778266381.7498
MEM 4752.667969 1778266381.8501
MEM 4752.667969 1778266381.9503
MEM 4752.667969 1778266382.0506
MEM 4752.925781 1778266382.1510
MEM 4752.925781 1778266382.2513
MEM 4752.925781 1778266382.3515
MEM 4792.914062 1778266382.4518
MEM 4792.914062 1778266382.5521
MEM 4792.914062 1778266382.6524
MEM 4792.914062 1778266382.7526
MEM 4792.914062 1778266382.8529
MEM 4792.914062 1778266382.9532
MEM 4792.914062 1778266383.0534
MEM 4796.457031 1778266383.1537
MEM 4833.019531 1778266383.2540
MEM 4833.019531 1778266383.3543
MEM 4833.019531 1778266383.4545
MEM 4833.019531 1778266383.5548
MEM 4833.019531 1778266383.6551
MEM 4833.019531 1778266383.7553
MEM 4833.019531 1778266383.8556
MEM 4833.019531 1778266383.9559
MEM 4833.019531 1778266384.0561
MEM 4833.019531 1778266384.1564
MEM 4833.019531 1778266384.2567
MEM 4833.019531 1778266384.3569
MEM 4833.019531 1778266384.4572
MEM 4833.019531 1778266384.5574
MEM 4913.019531 1778266384.6578
MEM 4913.019531 1778266384.7581
MEM 4913.019531 1778266384.8583
MEM 4913.019531 1778266384.9586
MEM 4913.019531 1778266385.0589
MEM 4913.019531 1778266385.1591
MEM 4913.019531 1778266385.2594
MEM 4913.019531 1778266385.3596
MEM 4913.019531 1778266385.4599
MEM 4913.019531 1778266385.5602
MEM 4913.019531 1778266385.6604
MEM 4913.019531 1778266385.7607
MEM 4913.019531 1778266385.8610
MEM 4913.019531 1778266385.9612
MEM 4913.019531 1778266386.0615
MEM 4913.019531 1778266386.1618
MEM 4913.019531 1778266386.2621
MEM 4913.019531 1778266386.3623
MEM 4913.019531 1778266386.4626
MEM 4913.019531 1778266386.5629
MEM 4913.019531 1778266386.6631
MEM 4913.019531 1778266386.7634
MEM 4913.019531 1778266386.8636
MEM 4913.019531 1778266386.9639
MEM 4913.019531 1778266387.0642
MEM 4913.019531 1778266387.1644
MEM 4913.019531 1778266387.2647
MEM 4913.019531 1778266387.3650
MEM 5232.972656 1778266387.4654
MEM 5073.019531 1778266387.5657
MEM 5073.019531 1778266387.6660
MEM 5073.019531 1778266387.7662
MEM 5073.019531 1778266387.8665
MEM 5073.019531 1778266387.9667
MEM 5073.019531 1778266388.0671
MEM 5073.019531 1778266388.1674
MEM 5073.019531 1778266388.2676
MEM 5073.019531 1778266388.3679
MEM 5073.019531 1778266388.4682
MEM 5073.019531 1778266388.5684
MEM 5073.019531 1778266388.6687
MEM 5073.019531 1778266388.7690
MEM 5073.019531 1778266388.8692
MEM 5076.949219 1778266388.9696
MEM 5076.949219 1778266389.0699
MEM 5076.949219 1778266389.1702
MEM 5076.949219 1778266389.2706
MEM 5076.949219 1778266389.3711
MEM 5083.000000 1778266389.4714
MEM 5116.484375 1778266389.5719
MEM 5140.726562 1778266389.6723
MEM 5168.015625 1778266389.7727
MEM 5205.773438 1778266389.8731
MEM 5248.203125 1778266389.9735
MEM 5269.351562 1778266390.0739
MEM 5341.589844 1778266390.1743
MEM 5370.105469 1778266390.2747
MEM 5407.253906 1778266390.3751
MEM 5421.742188 1778266390.4755
MEM 5472.242188 1778266390.5759
MEM 5472.242188 1778266390.6764
MEM 5508.492188 1778266390.7767
MEM 5550.742188 1778266390.8772
MEM 5550.742188 1778266390.9776
MEM 5575.242188 1778266391.0780
MEM 5671.746094 1778266391.1784
MEM 5688.746094 1778266391.2788
MEM 5688.746094 1778266391.3792
MEM 5710.746094 1778266391.4796
MEM 5771.246094 1778266391.5800
MEM 5856.386719 1778266391.6804
MEM 5856.386719 1778266391.7809
MEM 5856.386719 1778266391.8813
MEM 5863.605469 1778266391.9817
MEM 5929.605469 1778266392.0820
MEM 5995.863281 1778266392.1825
MEM 6028.863281 1778266392.2829
MEM 6028.863281 1778266392.3833
MEM 6028.863281 1778266392.4837
MEM 6028.863281 1778266392.5841
MEM 6075.011719 1778266392.6845
MEM 6139.464844 1778266392.7849
MEM 6202.371094 1778266392.8853
MEM 6318.203125 1778266392.9858
MEM 6324.902344 1778266393.0862
MEM 6324.902344 1778266393.1865
MEM 6324.902344 1778266393.2868
MEM 6324.902344 1778266393.3872
MEM 6324.902344 1778266393.4876
MEM 6388.839844 1778266393.5880
MEM 6452.777344 1778266393.6884
MEM 6515.167969 1778266393.7888
MEM 6577.558594 1778266393.8892
MEM 6594.832031 1778266393.9896
MEM 6594.832031 1778266394.0900
MEM 6594.832031 1778266394.1903
MEM 6594.832031 1778266394.2906
MEM 6594.832031 1778266394.3910
MEM 6594.832031 1778266394.4914
MEM 6637.628906 1778266394.5918
MEM 6697.957031 1778266394.6922
MEM 6758.800781 1778266394.7926
MEM 6818.355469 1778266394.8930
MEM 6877.652344 1778266394.9934
MEM 6933.082031 1778266395.0939
MEM 6933.082031 1778266395.1943
MEM 6933.082031 1778266395.2946
MEM 6933.082031 1778266395.3949
MEM 6933.082031 1778266395.4952
MEM 6933.082031 1778266395.5955
MEM 6933.082031 1778266395.6959
MEM 6933.082031 1778266395.7963
MEM 6963.761719 1778266395.8967
MEM 7020.738281 1778266395.9972
MEM 7077.714844 1778266396.0976
MEM 7258.339844 1778266396.1981
MEM 7283.859375 1778266396.2985
MEM 7346.765625 1778266396.3989
MEM 7408.640625 1778266396.4993
MEM 7471.085938 1778266396.5997
MEM 7515.687500 1778266396.7001
MEM 7515.687500 1778266396.8005
MEM 7515.687500 1778266396.9008
MEM 7515.687500 1778266397.0011
MEM 7515.687500 1778266397.1015
MEM 7515.687500 1778266397.2017
MEM 7515.687500 1778266397.3021
MEM 7515.687500 1778266397.4024
MEM 7515.687500 1778266397.5028
MEM 7515.687500 1778266397.6032
MEM 7568.539062 1778266397.7035
MEM 7629.640625 1778266397.8039
MEM 7665.992188 1778266397.9044
MEM 7665.992188 1778266398.0047
MEM 7665.992188 1778266398.1050
MEM 7346.136719 1778266398.2054
MEM 7306.132812 1778266398.3059
MEM 6043.359375 1778266398.4063
MEM 5656.359375 1778266398.5067
MEM 4771.101562 1778266398.6071
MEM 3897.593750 1778266398.7076
MEM 2782.339844 1778266398.8080
MEM 2297.335938 1778266398.9084
MEM 1839.335938 1778266399.0088
MEM 1377.835938 1778266399.1092
MEM 914.335938 1778266399.2096
MEM 199.082031 1778266399.3099
