CMDLINE python src/compress/measure_memory_v2.py
MEM 1696.632812 1778267778.4982
MEM 1696.632812 1778267778.5984
MEM 1696.632812 1778267778.6987
MEM 1696.632812 1778267778.7990
MEM 1696.632812 1778267778.8992
MEM 1696.632812 1778267778.9995
MEM 1696.632812 1778267779.0997
MEM 1696.632812 1778267779.2000
MEM 1696.632812 1778267779.3003
MEM 1696.632812 1778267779.4005
MEM 1696.632812 1778267779.5008
MEM 1696.632812 1778267779.6010
MEM 1696.632812 1778267779.7013
MEM 1696.632812 1778267779.8016
MEM 1696.632812 1778267779.9018
MEM 1696.632812 1778267780.0021
MEM 1696.632812 1778267780.1023
MEM 1696.632812 1778267780.2026
MEM 1696.632812 1778267780.3029
MEM 1696.632812 1778267780.4031
MEM 1696.632812 1778267780.5034
MEM 1696.632812 1778267780.6037
MEM 1696.632812 1778267780.7039
MEM 1696.632812 1778267780.8042
MEM 1696.632812 1778267780.9044
MEM 1696.632812 1778267781.0047
MEM 1696.632812 1778267781.1050
MEM 1702.632812 1778267781.2052
MEM 1856.632812 1778267781.3056
MEM 1856.632812 1778267781.4059
MEM 1856.632812 1778267781.5061
MEM 1856.632812 1778267781.6064
MEM 1856.632812 1778267781.7067
MEM 1856.632812 1778267781.8069
MEM 1856.632812 1778267781.9072
MEM 1856.632812 1778267782.0075
MEM 1903.097656 1778267782.1078
MEM 2022.796875 1778267782.2082
MEM 2085.445312 1778267782.3085
MEM 2145.257812 1778267782.4089
MEM 2206.617188 1778267782.5093
MEM 2266.945312 1778267782.6096
MEM 2361.074219 1778267782.7100
MEM 2422.175781 1778267782.8103
MEM 2485.367188 1778267782.9108
MEM 2485.367188 1778267783.0111
MEM 2485.367188 1778267783.1114
MEM 2485.367188 1778267783.2117
MEM 2485.625000 1778267783.3120
MEM 2485.625000 1778267783.4123
MEM 2485.625000 1778267783.5126
MEM 2485.625000 1778267783.6129
MEM 2525.613281 1778267783.7132
MEM 2525.613281 1778267783.8135
MEM 2525.613281 1778267783.9139
MEM 2526.644531 1778267784.0143
MEM 2691.031250 1778267784.1147
MEM 2743.625000 1778267784.2151
MEM 2827.441406 1778267784.3155
MEM 2878.488281 1778267784.4159
MEM 2927.214844 1778267784.5162
MEM 2996.363281 1778267784.6167
MEM 3043.542969 1778267784.7171
MEM 3088.917969 1778267784.8175
MEM 3132.746094 1778267784.9179
MEM 3175.285156 1778267785.0183
MEM 3320.343750 1778267785.1188
MEM 3304.996094 1778267785.2192
MEM 3349.855469 1778267785.3196
MEM 3393.683594 1778267785.4200
MEM 3436.996094 1778267785.5204
MEM 3479.535156 1778267785.6209
MEM 3521.300781 1778267785.7213
MEM 3562.550781 1778267785.8217
MEM 3603.027344 1778267785.9221
MEM 3642.988281 1778267786.0225
MEM 3682.175781 1778267786.1230
MEM 3721.105469 1778267786.2234
MEM 3759.003906 1778267786.3238
MEM 3927.312500 1778267786.4243
MEM 3927.312500 1778267786.5247
MEM 4136.246094 1778267786.6252
MEM 4239.175781 1778267786.7255
MEM 4281.457031 1778267786.8259
MEM 4323.222656 1778267786.9263
MEM 4364.730469 1778267787.0268
MEM 4405.980469 1778267787.1272
MEM 4693.035156 1778267787.2277
MEM 4752.492188 1778267787.3281
MEM 4752.492188 1778267787.4286
MEM 4752.492188 1778267787.5291
MEM 4752.492188 1778267787.6295
MEM 4752.492188 1778267787.7299
MEM 4752.492188 1778267787.8304
MEM 4752.492188 1778267787.9308
MEM 4752.492188 1778267788.0313
MEM 4752.492188 1778267788.1316
MEM 4752.492188 1778267788.2318
MEM 4752.750000 1778267788.3321
MEM 4752.750000 1778267788.4324
MEM 4752.750000 1778267788.5327
MEM 4752.750000 1778267788.6330
MEM 4792.738281 1778267788.7333
MEM 4792.738281 1778267788.8336
MEM 4792.738281 1778267788.9339
MEM 4792.738281 1778267789.0341
MEM 4792.738281 1778267789.1344
MEM 4792.738281 1778267789.2346
MEM 4792.738281 1778267789.3349
MEM 4832.839844 1778267789.4352
MEM 4832.839844 1778267789.5355
MEM 4832.839844 1778267789.6357
MEM 4832.839844 1778267789.7360
MEM 4832.839844 1778267789.8363
MEM 4832.839844 1778267789.9365
MEM 4832.839844 1778267790.0368
MEM 4832.839844 1778267790.1370
MEM 4832.839844 1778267790.2373
MEM 4832.839844 1778267790.3376
MEM 4832.839844 1778267790.4378
MEM 4832.839844 1778267790.5381
MEM 4832.839844 1778267790.6383
MEM 4832.839844 1778267790.7386
MEM 4912.839844 1778267790.8389
MEM 4912.839844 1778267790.9392
MEM 4912.839844 1778267791.0395
MEM 4912.839844 1778267791.1398
MEM 4912.839844 1778267791.2400
MEM 4912.839844 1778267791.3403
MEM 4912.839844 1778267791.4405
MEM 4912.839844 1778267791.5408
MEM 4912.839844 1778267791.6411
MEM 4912.839844 1778267791.7413
MEM 4912.839844 1778267791.8416
MEM 4912.839844 1778267791.9418
MEM 4912.839844 1778267792.0421
MEM 4912.839844 1778267792.1424
MEM 4912.839844 1778267792.2426
MEM 4912.839844 1778267792.3429
MEM 4912.839844 1778267792.4432
MEM 4912.839844 1778267792.5434
MEM 4912.839844 1778267792.6437
MEM 4912.839844 1778267792.7439
MEM 4912.839844 1778267792.8442
MEM 4912.839844 1778267792.9445
MEM 4912.839844 1778267793.0447
MEM 4912.839844 1778267793.1450
MEM 4912.839844 1778267793.2452
MEM 4912.839844 1778267793.3455
MEM 4912.839844 1778267793.4457
MEM 4912.839844 1778267793.5460
MEM 5091.390625 1778267793.6464
MEM 5072.839844 1778267793.7468
MEM 5072.839844 1778267793.8471
MEM 5072.839844 1778267793.9473
MEM 5072.839844 1778267794.0477
MEM 5072.839844 1778267794.1480
MEM 5072.839844 1778267794.2482
MEM 5072.839844 1778267794.3485
MEM 5072.839844 1778267794.4487
MEM 5072.839844 1778267794.5490
MEM 5072.839844 1778267794.6493
MEM 5072.839844 1778267794.7495
MEM 5072.839844 1778267794.8498
MEM 5072.839844 1778267794.9500
MEM 5072.839844 1778267795.0503
MEM 5073.351562 1778267795.1506
MEM 5076.769531 1778267795.2510
MEM 5076.769531 1778267795.3514
MEM 5076.769531 1778267795.4517
MEM 5076.769531 1778267795.5521
MEM 5076.769531 1778267795.6525
MEM 5104.093750 1778267795.7530
MEM 5140.546875 1778267795.8534
MEM 5167.937500 1778267795.9539
MEM 5205.390625 1778267796.0543
MEM 5240.492188 1778267796.1548
MEM 5251.828125 1778267796.2552
MEM 5341.332031 1778267796.3556
MEM 5352.363281 1778267796.4561
MEM 5407.074219 1778267796.5565
MEM 5407.074219 1778267796.6569
MEM 5472.019531 1778267796.7573
MEM 5472.277344 1778267796.8578
MEM 5490.839844 1778267796.9582
MEM 5550.394531 1778267797.0587
MEM 5550.394531 1778267797.1591
MEM 5558.386719 1778267797.2595
MEM 5654.835938 1778267797.3599
MEM 5688.609375 1778267797.4604
MEM 5688.609375 1778267797.5608
MEM 5693.765625 1778267797.6612
MEM 5755.125000 1778267797.7616
MEM 5847.960938 1778267797.8621
MEM 5856.207031 1778267797.9626
MEM 5856.207031 1778267798.0629
MEM 5856.207031 1778267798.1633
MEM 5910.347656 1778267798.2638
MEM 5976.863281 1778267798.3642
MEM 6028.683594 1778267798.4646
MEM 6028.683594 1778267798.5650
MEM 6028.683594 1778267798.6654
MEM 6028.683594 1778267798.7658
MEM 6056.269531 1778267798.8662
MEM 6121.238281 1778267798.9667
MEM 6184.917969 1778267799.0671
MEM 6345.570312 1778267799.1676
MEM 6324.726562 1778267799.2681
MEM 6324.726562 1778267799.3685
MEM 6324.726562 1778267799.4688
MEM 6324.726562 1778267799.5692
MEM 6324.726562 1778267799.6696
MEM 6371.390625 1778267799.7700
MEM 6435.843750 1778267799.8704
MEM 6498.750000 1778267799.9708
MEM 6561.140625 1778267800.0712
MEM 6594.656250 1778267800.1716
MEM 6594.656250 1778267800.2721
MEM 6594.656250 1778267800.3724
MEM 6594.656250 1778267800.4727
MEM 6594.656250 1778267800.5731
MEM 6594.656250 1778267800.6735
MEM 6622.500000 1778267800.7739
MEM 6683.343750 1778267800.8743
MEM 6744.187500 1778267800.9747
MEM 6804.000000 1778267801.0751
MEM 6863.039062 1778267801.1755
MEM 6921.820312 1778267801.2759
MEM 6932.906250 1778267801.3764
MEM 6932.906250 1778267801.4768
MEM 6932.906250 1778267801.5771
MEM 6932.906250 1778267801.6774
MEM 6932.906250 1778267801.7777
MEM 6932.906250 1778267801.8781
MEM 6932.906250 1778267801.9785
MEM 6952.242188 1778267802.0789
MEM 7009.734375 1778267802.1793
MEM 7066.710938 1778267802.2798
MEM 7418.121094 1778267802.3802
MEM 7271.824219 1778267802.4807
MEM 7335.503906 1778267802.5811
MEM 7397.378906 1778267802.6815
MEM 7460.027344 1778267802.7819
MEM 7515.507812 1778267802.8823
MEM 7515.507812 1778267802.9827
MEM 7515.507812 1778267803.0831
MEM 7515.507812 1778267803.1834
MEM 7515.507812 1778267803.2837
MEM 7515.507812 1778267803.3840
MEM 7515.507812 1778267803.4843
MEM 7515.507812 1778267803.5847
MEM 7515.507812 1778267803.6850
MEM 7515.507812 1778267803.7854
MEM 7562.171875 1778267803.8858
MEM 7623.789062 1778267803.9862
MEM 7665.812500 1778267804.0866
MEM 7665.812500 1778267804.1869
MEM 7665.812500 1778267804.2872
MEM 7345.960938 1778267804.3876
MEM 7305.957031 1778267804.4880
MEM 6468.945312 1778267804.5884
MEM 6468.945312 1778267804.6888
MEM 6468.945312 1778267804.7891
MEM 6468.945312 1778267804.8894
MEM 6468.945312 1778267804.9898
MEM 6468.945312 1778267805.0902
MEM 6468.945312 1778267805.1906
MEM 6468.945312 1778267805.2908
MEM 6468.945312 1778267805.3912
MEM 6468.945312 1778267805.4916
MEM 6468.945312 1778267805.5920
MEM 6458.937500 1778267805.6924
MEM 5892.683594 1778267805.7929
MEM 5193.179688 1778267805.8933
MEM 4629.921875 1778267805.9938
MEM 3592.417969 1778267806.0942
MEM 2623.164062 1778267806.1946
MEM 2136.660156 1778267806.2950
MEM 1683.660156 1778267806.3955
MEM 1222.660156 1778267806.4959
MEM 765.910156 1778267806.5963
MEM 196.761719 1778267806.6967
