epoch,step,test_acc,test_f1,test_loss,train_acc,train_loss,valid_acc,valid_loss
11,1883,,,,,,0.24930556118488312,1.9161148071289062
12,1899,,,,0.5,1.6654222011566162,,
12,1949,,,,0.0,2.165422201156616,,
12,1999,,,,0.25,1.9154222011566162,,
12,2040,,,,,,0.2152777910232544,1.9501439332962036
13,2049,,,,0.75,1.4154222011566162,,
13,2099,,,,0.25,1.9154222011566162,,
13,2149,,,,0.5,1.6654222011566162,,
13,2197,,,,,,0.2152777910232544,1.9501439332962036
14,2199,,,,0.25,1.9154222011566162,,
14,2249,,,,0.25,1.9154222011566162,,
14,2299,,,,0.25,1.9154222011566162,,
14,2349,,,,0.25,1.9154222011566162,,
14,2354,,,,,,0.2152777910232544,1.9496320486068726
15,2399,,,,0.25,1.9154222011566162,,
15,2449,,,,0.25,1.9154222011566162,,
15,2499,,,,0.0,2.1123464107513428,,
15,2511,,,,,,0.2152777910232544,1.95012366771698
16,2549,,,,0.25,1.9154222011566162,,
16,2599,,,,0.25,1.9154222011566162,,
16,2649,,,,0.25,1.9154222011566162,,
16,2668,,,,,,0.2152777910232544,1.9492708444595337
17,2699,,,,0.0,2.165422201156616,,
17,2749,,,,0.0,2.165422201156616,,
17,2799,,,,0.75,1.4154222011566162,,
17,2825,,,,,,0.25555554032325745,1.9098567962646484
18,2849,,,,0.5,1.6654222011566162,,
18,2899,,,,0.75,1.4154222011566162,,
18,2949,,,,0.5,1.6654222011566162,,
18,2982,,,,,,0.25555554032325745,1.9098542928695679
19,2999,,,,0.25,1.9154222011566162,,
19,3049,,,,0.0,2.165422201156616,,
19,3099,,,,0.75,1.4154222011566162,,
19,3139,,,,,,0.27638888359069824,1.8890328407287598
20,3149,,,,0.25,1.9154222011566162,,
20,3199,,,,0.25,1.9154222011566162,,
20,3249,,,,0.25,1.9154222011566162,,
20,3296,,,,,,0.26597222685813904,1.8994494676589966
21,3299,,,,0.25,1.9154222011566162,,
21,3349,,,,0.25,1.9154222011566162,,
21,3399,,,,0.25,1.9154222011566162,,
21,3449,,,,0.25,1.9154222011566162,,
21,3453,,,,,,0.26597222685813904,1.8994494676589966
22,3499,,,,0.0,2.165422201156616,,
22,3549,,,,0.25,1.9154222011566162,,
22,3599,,,,0.25,1.9154222011566162,,
22,3610,,,,,,0.34930554032325745,1.8161143064498901
23,3649,,,,0.25,1.9154222011566162,,
23,3699,,,,0.5,1.6654222011566162,,
23,3749,,,,0.25,1.9154222011566162,,
23,3767,,,,,,0.35972222685813904,1.8056997060775757
24,3799,,,,0.0,2.165422201156616,,
24,3849,,,,0.25,1.9154222011566162,,
24,3899,,,,0.75,1.4154222011566162,,
24,3924,,,,,,0.26597222685813904,1.8994494676589966
25,3949,,,,0.5,1.6654222011566162,,
25,3999,,,,0.25,1.9154222011566162,,
25,4049,,,,0.25,1.9154222011566162,,
25,4081,,,,,,0.26597222685813904,1.8994494676589966
26,4099,,,,0.25,1.9154222011566162,,
26,4149,,,,0.0,2.165422201156616,,
26,4199,,,,0.5,1.6654222011566162,,
26,4238,,,,,,0.27638888359069824,1.889473557472229
27,4249,,,,0.5,1.6654222011566162,,
27,4299,,,,0.25,1.9154222011566162,,
27,4349,,,,0.5,1.6654222011566162,,
27,4395,,,,,,0.26597222685813904,1.8993953466415405
28,4399,,,,0.25,1.9154222011566162,,
28,4449,,,,0.0,2.165422201156616,,
28,4499,,,,0.5,1.6654222011566162,,
28,4549,,,,0.25,1.9154222011566162,,
28,4552,,,,,,0.26597222685813904,1.8994494676589966
29,4599,,,,0.25,1.9154222011566162,,
29,4649,,,,0.25,1.9154222011566162,,
29,4699,,,,0.5,1.6654222011566162,,
29,4709,,,,,,0.26597222685813904,1.8994494676589966
30,4749,,,,0.25,1.9154222011566162,,
30,4799,,,,0.5,1.6654222011566162,,
30,4849,,,,0.0,2.165422201156616,,
30,4866,,,,,,0.26597222685813904,1.8994494676589966
31,4899,,,,0.5,1.6654222011566162,,
31,4949,,,,0.0,2.165422201156616,,
31,4999,,,,0.25,1.9154222011566162,,
31,5023,,,,,,0.26597222685813904,1.8994494676589966
32,5049,,,,0.0,2.165422201156616,,
32,5099,,,,0.5,1.6654222011566162,,
32,5149,,,,0.25,1.9154222011566162,,
32,5180,,,,,,0.26597222685813904,1.8994494676589966
33,5199,,,,0.0,2.165422201156616,,
33,5249,,,,0.0,2.165422201156616,,
33,5299,,,,0.25,1.9154222011566162,,
33,5337,,,,,,0.26597222685813904,1.8994494676589966
34,5349,,,,0.25,1.9154222011566162,,
34,5399,,,,0.5,1.6654222011566162,,
34,5449,,,,0.25,1.9154222011566162,,
34,5494,,,,,,0.26597222685813904,1.8994494676589966
35,5499,,,,0.75,1.4154222011566162,,
35,5549,,,,0.25,1.9154222011566162,,
35,5599,,,,0.5,1.6654222011566162,,
35,5649,,,,0.25,1.9154222011566162,,
35,5651,,,,,,0.26597222685813904,1.8994494676589966
36,5699,,,,0.25,1.9154222011566162,,
36,5749,,,,0.5,1.6654222011566162,,
36,5799,,,,0.25,1.9154222011566162,,
36,5808,,,,,,0.26597222685813904,1.8994494676589966
37,5849,,,,0.25,1.915417194366455,,
37,5899,,,,1.0,1.1654222011566162,,
37,5949,,,,0.0,2.165422201156616,,
37,5965,,,,,,0.26597222685813904,1.8994494676589966
38,5999,,,,0.25,1.9154222011566162,,
38,6049,,,,0.75,1.4154222011566162,,
38,6099,,,,0.5,1.6654222011566162,,
38,6122,,,,,,0.26597222685813904,1.8994494676589966
39,6149,,,,0.25,1.9154222011566162,,
39,6199,,,,0.5,1.6654222011566162,,
39,6249,,,,0.25,1.9154222011566162,,
39,6279,,,,,,0.25555554032325745,1.909866213798523
40,6299,,,,0.0,2.165422201156616,,
40,6349,,,,0.25,1.9154222011566162,,
40,6399,,,,0.5,1.6654222011566162,,
40,6436,,,,,,0.25555554032325745,1.909866213798523
41,6449,,,,0.25,1.9154222011566162,,
41,6499,,,,0.25,1.9154222011566162,,
41,6549,,,,0.25,1.9154222011566162,,
41,6593,,,,,,0.2673611342906952,1.89806067943573
42,6599,,,,0.25,1.9154222011566162,,
42,6649,,,,0.25,1.9154222011566162,,
42,6699,,,,0.5,1.6654222011566162,,
42,6749,,,,0.25,1.9154222011566162,,
42,6750,,,,,,0.2673611342906952,1.89806067943573
43,6799,,,,0.0,2.165421962738037,,
43,6849,,,,0.25,1.9154222011566162,,
43,6899,,,,0.25,1.9154222011566162,,
43,6907,,,,,,0.2673611342906952,1.89806067943573
44,6949,,,,0.25,1.9154222011566162,,
44,6999,,,,0.0,2.165422201156616,,
44,7049,,,,0.25,1.9154222011566162,,
44,7064,,,,,,0.2673611342906952,1.89806067943573
45,7099,,,,0.0,2.165422201156616,,
45,7149,,,,0.5,1.6654222011566162,,
45,7199,,,,0.5,1.6654222011566162,,
45,7221,,,,,,0.2673611342906952,1.89806067943573
46,7249,,,,0.25,1.9154222011566162,,
46,7299,,,,0.25,1.9154222011566162,,
46,7349,,,,0.5,1.6654222011566162,,
46,7378,,,,,,0.2673611342906952,1.89806067943573
47,7399,,,,0.0,2.165422201156616,,
47,7449,,,,0.0,2.165422201156616,,
47,7499,,,,0.75,1.4154222011566162,,
47,7535,,,,,,0.2673611342906952,1.89806067943573
48,7549,,,,0.5,1.6654222011566162,,
48,7599,,,,0.75,1.4154222011566162,,
48,7649,,,,0.25,1.9154222011566162,,
48,7692,,,,,,0.26874998211860657,1.8966716527938843
49,7699,,,,0.25,1.9154222011566162,,
49,7749,,,,0.25,1.9154222011566162,,
49,7799,,,,0.25,1.9154222011566162,,
49,7849,,,,0.25,1.9154222011566162,,
49,7849,,,,,,0.26874998211860657,1.8966716527938843
50,7899,,,,0.5,1.6654222011566162,,
50,7949,,,,0.0,2.165422201156616,,
50,7999,,,,0.25,1.9154222011566162,,
50,8006,,,,,,0.26874998211860657,1.8966716527938843
51,8049,,,,0.0,2.165422201156616,,
51,8099,,,,0.0,2.165422201156616,,
51,8149,,,,0.0,2.165422201156616,,
51,8163,,,,,,0.26874998211860657,1.8966716527938843
52,8199,,,,0.25,1.9154222011566162,,
52,8249,,,,0.5,1.6654222011566162,,
52,8299,,,,0.0,2.165422201156616,,
52,8320,,,,,,0.21666665375232697,1.948755145072937
53,8349,,,,0.25,1.9154222011566162,,
53,8399,,,,0.25,1.9154222011566162,,
53,8449,,,,0.0,2.165422201156616,,
53,8477,,,,,,0.21666665375232697,1.9485888481140137
54,8499,,,,0.5,1.6654222011566162,,
54,8549,,,,0.25,1.9154222011566162,,
54,8599,,,,0.0,2.165422201156616,,
54,8634,,,,,,0.22708332538604736,1.9378498792648315
55,8649,,,,0.25,1.9154222011566162,,
55,8699,,,,0.25,1.9154222011566162,,
55,8749,,,,0.25,1.9154222011566162,,
55,8791,,,,,,0.2256944626569748,1.9397281408309937
56,8799,,,,0.25,1.9154222011566162,,
56,8849,,,,0.5,1.6654222011566162,,
56,8899,,,,0.25,1.9154222011566162,,
56,8948,,,,,,0.2256944626569748,1.9397281408309937
57,8949,,,,0.25,1.9154222011566162,,
57,8999,,,,0.75,1.4154222011566162,,
57,9049,,,,0.0,2.165422201156616,,
57,9099,,,,0.0,2.165422201156616,,
57,9105,,,,,,0.2256944626569748,1.9404672384262085
58,9149,,,,0.75,1.4154222011566162,,
58,9199,,,,0.0,2.165422201156616,,
58,9249,,,,0.25,1.9154222011566162,,
58,9262,,,,,,0.2152777910232544,1.9501428604125977
59,9299,,,,0.25,1.9154222011566162,,
59,9349,,,,0.0,2.165422201156616,,
59,9399,,,,0.0,2.165422201156616,,
59,9419,,,,,,0.2256944626569748,1.9397273063659668
60,9449,,,,0.0,2.165422201156616,,
60,9499,,,,0.75,1.4154222011566162,,
60,9549,,,,0.0,2.165422201156616,,
60,9576,,,,,,0.236111119389534,1.9293098449707031
61,9599,,,,0.0,2.165422201156616,,
61,9649,,,,0.25,1.9154222011566162,,
61,9699,,,,0.25,1.9154222011566162,,
61,9733,,,,,,0.2465277910232544,1.9187616109848022
62,9749,,,,0.5,1.6654222011566162,,
62,9799,,,,0.25,1.9154222011566162,,
62,9849,,,,0.25,1.9154222011566162,,
62,9890,,,,,,0.21666665375232697,1.948755145072937
63,9899,,,,0.5,1.6654222011566162,,
63,9949,,,,0.25,1.9154222011566162,,
63,9999,,,,0.0,2.165422201156616,,
63,10047,,,,,,0.20624999701976776,1.9591717720031738
64,10049,,,,0.25,1.9154222011566162,,
64,10099,,,,0.0,2.165422201156616,,
64,10149,,,,0.5,1.6654222011566162,,
64,10199,,,,0.5,1.6654222011566162,,
64,10204,,,,,,0.21666665375232697,1.948755145072937
65,10249,,,,0.25,1.9154222011566162,,
65,10299,,,,0.25,1.9154222011566162,,
65,10349,,,,0.25,1.9154222011566162,,
65,10361,,,,,,0.21666665375232697,1.948755145072937
66,10399,,,,0.25,1.9154222011566162,,
66,10449,,,,0.0,2.165422201156616,,
66,10499,,,,0.25,1.9154222011566162,,
66,10518,,,,,,0.21666665375232697,1.948755145072937
67,10549,,,,0.75,1.4154222011566162,,
67,10599,,,,0.0,2.165422201156616,,
67,10649,,,,0.25,1.9154222011566162,,
67,10675,,,,,,0.20624999701976776,1.9591717720031738
68,10699,,,,0.5,1.6654222011566162,,
68,10749,,,,0.0,2.165422201156616,,
68,10799,,,,0.25,1.9154222011566162,,
68,10832,,,,,,0.21666665375232697,1.948755145072937
69,10849,,,,0.0,2.165422201156616,,
69,10899,,,,0.0,2.165422201156616,,
69,10949,,,,0.25,1.9154222011566162,,
69,10989,,,,,,0.21666665375232697,1.948755145072937
70,10999,,,,0.0,2.165422201156616,,
70,11049,,,,0.25,1.9154222011566162,,
70,11099,,,,0.0,2.165422201156616,,
70,11146,,,,,,0.21666665375232697,1.9487427473068237
71,11149,,,,0.25,1.9154222011566162,,
71,11199,,,,0.25,1.9154222011566162,,
71,11249,,,,0.0,2.165422201156616,,
71,11299,,,,0.0,2.165422201156616,,
71,11303,,,,,,0.21666665375232697,1.9484714269638062
72,11349,,,,0.0,2.165422201156616,,
72,11399,,,,0.0,2.165422201156616,,
72,11449,,,,0.75,1.4154222011566162,,
72,11460,,,,,,0.21666665375232697,1.948492169380188
73,11499,,,,0.0,2.165422201156616,,
73,11549,,,,0.25,1.9154222011566162,,
73,11599,,,,0.25,1.9154222011566162,,
73,11617,,,,,,0.21666665375232697,1.94847571849823
74,11649,,,,0.25,1.9154222011566162,,
74,11699,,,,0.0,2.165422201156616,,
74,11749,,,,0.5,1.6654222011566162,,
74,11774,,,,,,0.204861119389534,1.96056067943573
75,11799,,,,0.0,2.165422201156616,,
75,11849,,,,0.0,2.165422201156616,,
75,11899,,,,0.25,1.9154222011566162,,
75,11931,,,,,,0.1944444626569748,1.9709773063659668
76,11949,,,,0.25,1.9154222011566162,,
76,11999,,,,0.25,1.9154222011566162,,
76,12049,,,,0.0,2.165422201156616,,
76,12088,,,,,,0.1944444626569748,1.9709773063659668
77,12099,,,,1.0,1.1654222011566162,,
77,12149,,,,0.75,1.4154222011566162,,
77,12199,,,,0.0,2.165422201156616,,
77,12245,,,,,,0.1944444626569748,1.9709773063659668
78,12249,,,,0.0,2.165422201156616,,
78,12299,,,,0.25,1.9154222011566162,,
78,12349,,,,0.0,2.165422201156616,,
78,12399,,,,0.0,2.165422201156616,,
78,12402,,,,,,0.204861119389534,1.96056067943573
79,12449,,,,0.25,1.9154222011566162,,
79,12499,,,,0.0,2.165422201156616,,
79,12549,,,,0.25,1.9154222011566162,,
79,12559,,,,,,0.1944444626569748,1.9709686040878296
80,12599,,,,0.0,2.165422201156616,,
80,12649,,,,0.5,1.6654222011566162,,
80,12699,,,,0.25,1.9154222011566162,,
80,12716,,,,,,0.1944444626569748,1.9709773063659668
81,12749,,,,0.75,1.4154222011566162,,
81,12799,,,,0.25,1.9154222011566162,,
81,12849,,,,0.0,2.165422201156616,,
81,12873,,,,,,0.22708332538604736,1.9383383989334106
82,12899,,,,0.0,2.165422201156616,,
82,12949,,,,0.25,1.9109599590301514,,
82,12999,,,,0.5,1.6654222011566162,,
82,13030,,,,,,0.22708332538604736,1.9383383989334106
83,13049,,,,0.75,1.415619134902954,,
83,13099,,,,0.0,2.165422201156616,,
83,13149,,,,0.0,2.165422201156616,,
83,13187,,,,,,0.2152777910232544,1.9501439332962036
84,13199,,,,0.0,2.165422201156616,,
84,13249,,,,0.0,2.165422201156616,,
84,13299,,,,0.0,2.165422201156616,,
84,13344,,,,,,0.2152777910232544,1.9501439332962036
85,13349,,,,0.5,1.6654222011566162,,
85,13399,,,,0.25,1.9154222011566162,,
85,13449,,,,0.25,1.9154222011566162,,
85,13499,,,,0.25,1.9154222011566162,,
85,13501,,,,,,0.2152777910232544,1.9501439332962036
86,13549,,,,0.0,2.165422201156616,,
86,13599,,,,0.0,2.165422201156616,,
86,13649,,,,0.25,1.9154222011566162,,
86,13658,,,,,,0.2152777910232544,1.9501439332962036
87,13699,,,,0.0,2.165422201156616,,
87,13749,,,,0.0,2.165422201156616,,
87,13799,,,,0.25,1.9154222011566162,,
87,13815,,,,,,0.18263888359069824,1.9827486276626587
88,13849,,,,0.25,1.9154222011566162,,
88,13899,,,,0.0,2.165422201156616,,
88,13949,,,,0.0,2.165422201156616,,
88,13972,,,,,,0.18263888359069824,1.9827486276626587
89,13999,,,,0.25,1.9154222011566162,,
89,14049,,,,0.0,2.165422201156616,,
89,14099,,,,0.0,2.165422201156616,,
89,14129,,,,,,0.18263888359069824,1.982767939567566
90,14149,,,,0.25,1.9154222011566162,,
90,14199,,,,0.5,1.6654222011566162,,
90,14249,,,,0.25,1.9154222011566162,,
90,14286,,,,,,0.204861119389534,1.9613810777664185
91,14299,,,,0.25,1.9154222011566162,,
91,14349,,,,0.0,2.165422201156616,,
91,14399,,,,0.5,1.6654222011566162,,
91,14443,,,,,,0.204861119389534,1.96056067943573
92,14449,,,,0.5,1.6654222011566162,,
92,14499,,,,0.25,1.9154222011566162,,
92,14549,,,,0.25,1.9154222011566162,,
92,14599,,,,0.25,1.9154222011566162,,
92,14600,,,,,,0.204861119389534,1.96056067943573
93,14649,,,,0.0,2.165422201156616,,
93,14699,,,,0.25,1.9154222011566162,,
93,14749,,,,0.25,1.9154222011566162,,
93,14757,,,,,,0.2152777910232544,1.9498268365859985
94,14799,,,,0.25,1.9154222011566162,,
94,14849,,,,0.25,1.9154222011566162,,
94,14899,,,,0.25,1.9154222011566162,,
94,14914,,,,,,0.2152777910232544,1.950143814086914
95,14949,,,,0.25,1.9154222011566162,,
95,14999,,,,0.5,1.6654222011566162,,
95,15049,,,,0.25,1.9154222011566162,,
95,15071,,,,,,0.2152777910232544,1.9501439332962036
96,15099,,,,0.0,2.165422201156616,,
96,15149,,,,0.75,1.4154222011566162,,
96,15199,,,,0.25,1.9154222011566162,,
96,15228,,,,,,0.2152777910232544,1.9501433372497559
97,15249,,,,0.25,1.9154222011566162,,
97,15299,,,,0.25,1.9154222011566162,,
97,15349,,,,0.0,2.165422201156616,,
97,15385,,,,,,0.2152777910232544,1.9501439332962036
98,15399,,,,0.5,1.6654222011566162,,
98,15449,,,,0.0,2.165422201156616,,
98,15499,,,,0.5,1.6654222011566162,,
98,15542,,,,,,0.2152777910232544,1.950143814086914
99,15549,,,,0.25,1.9154222011566162,,
99,15599,,,,0.5,1.6654222011566162,,
99,15649,,,,0.0,2.165422201156616,,
99,15699,,,,0.0,2.165422201156616,,
99,15699,,,,,,0.2256944626569748,1.939728856086731
100,15700,0.2736110985279083,0.18978016078472137,1.8918107748031616,,,,
