epoch,step,test_acc,test_f1,test_loss,train_acc,train_loss,valid_acc,valid_loss
9,1699,,,,0.25,1.9154222011566162,,
9,1749,,,,0.5,1.6654222011566162,,
9,1779,,,,,,0.34333333373069763,1.8220882415771484
10,1799,,,,0.0,2.165422201156616,,
10,1849,,,,0.0,2.165422201156616,,
10,1899,,,,0.25,1.9154222011566162,,
10,1949,,,,0.25,1.9154222011566162,,
10,1957,,,,,,0.35374999046325684,1.8116716146469116
11,1999,,,,0.5,1.6654222011566162,,
11,2049,,,,0.5,1.6654222011566162,,
11,2099,,,,0.25,1.9154222011566162,,
11,2135,,,,,,0.35374999046325684,1.8116612434387207
12,2149,,,,0.25,1.9154222011566162,,
12,2199,,,,0.0,2.165422201156616,,
12,2249,,,,0.25,1.9154222011566162,,
12,2299,,,,0.25,1.9154222011566162,,
12,2313,,,,,,0.35374999046325684,1.8116716146469116
13,2349,,,,0.25,1.9154222011566162,,
13,2399,,,,0.25,1.9154222011566162,,
13,2449,,,,0.5,1.6654222011566162,,
13,2491,,,,,,0.35374999046325684,1.8116716146469116
14,2499,,,,0.25,1.9154222011566162,,
14,2549,,,,0.5,1.6654222011566162,,
14,2599,,,,0.0,2.165422201156616,,
14,2649,,,,0.25,1.9154222011566162,,
14,2669,,,,,,0.35374999046325684,1.8116716146469116
15,2699,,,,0.25,1.9154222011566162,,
15,2749,,,,0.0,2.165422201156616,,
15,2799,,,,0.5,1.6654222011566162,,
15,2847,,,,,,0.35374999046325684,1.8116716146469116
16,2849,,,,0.0,2.165422201156616,,
16,2899,,,,0.0,2.165422201156616,,
16,2949,,,,0.0,2.165422201156616,,
16,2999,,,,0.25,1.9154222011566162,,
16,3025,,,,,,0.34041666984558105,1.8248683214187622
17,3049,,,,0.25,1.9154181480407715,,
17,3099,,,,0.0,2.165422201156616,,
17,3149,,,,0.5,1.6654222011566162,,
17,3199,,,,0.25,1.9154222011566162,,
17,3203,,,,,,0.34041666984558105,1.8250049352645874
18,3249,,,,0.0,2.165422201156616,,
18,3299,,,,0.5,1.6654222011566162,,
18,3349,,,,0.25,1.9154222011566162,,
18,3381,,,,,,0.34041666984558105,1.825001835823059
19,3399,,,,0.25,1.9154222011566162,,
19,3449,,,,0.0,2.165422201156616,,
19,3499,,,,0.25,1.9154222011566162,,
19,3549,,,,0.0,2.165422201156616,,
19,3559,,,,,,0.34041666984558105,1.8250021934509277
20,3599,,,,0.25,1.9154222011566162,,
20,3649,,,,0.5,1.6654222011566162,,
20,3699,,,,0.0,2.165422201156616,,
20,3737,,,,,,0.29875001311302185,1.8666691780090332
21,3749,,,,0.5,1.6654222011566162,,
21,3799,,,,0.25,1.9154222011566162,,
21,3849,,,,0.25,1.9154222011566162,,
21,3899,,,,0.25,1.9154222011566162,,
21,3915,,,,,,0.31208333373069763,1.8533382415771484
22,3949,,,,0.25,1.9154222011566162,,
22,3999,,,,0.25,1.9154222011566162,,
22,4049,,,,0.5,1.6654222011566162,,
22,4093,,,,,,0.31208333373069763,1.8533382415771484
23,4099,,,,0.25,1.9154222011566162,,
23,4149,,,,0.5,1.6654222011566162,,
23,4199,,,,0.0,2.165422201156616,,
23,4249,,,,0.0,2.165422201156616,,
23,4271,,,,,,0.36416664719581604,1.8012548685073853
24,4299,,,,0.75,1.4154222011566162,,
24,4349,,,,0.0,2.165422201156616,,
24,4399,,,,1.0,1.1654222011566162,,
24,4449,,,,0.0,2.165422201156616,,
24,4449,,,,,,0.35083332657814026,1.8140758275985718
25,4499,,,,0.25,1.9154222011566162,,
25,4549,,,,0.0,2.165422201156616,,
25,4599,,,,0.0,2.165422201156616,,
25,4627,,,,,,0.35083332657814026,1.814588189125061
26,4649,,,,0.0,2.165422201156616,,
26,4699,,,,0.5,1.6654222011566162,,
26,4749,,,,0.0,2.165422201156616,,
26,4799,,,,0.0,2.165422201156616,,
26,4805,,,,,,0.35083332657814026,1.814587950706482
27,4849,,,,0.25,1.9154222011566162,,
27,4899,,,,0.5,1.6654222011566162,,
27,4949,,,,0.0,2.165422201156616,,
27,4983,,,,,,0.35083332657814026,1.8145848512649536
28,4999,,,,0.5,1.6654222011566162,,
28,5049,,,,0.25,1.9154222011566162,,
28,5099,,,,0.5,1.6654222011566162,,
28,5149,,,,0.5,1.6654222011566162,,
28,5161,,,,,,0.35083332657814026,1.814588189125061
29,5199,,,,0.25,1.9154222011566162,,
29,5249,,,,0.0,2.165422201156616,,
29,5299,,,,0.25,1.9154222011566162,,
29,5339,,,,,,0.36416664719581604,1.8012548685073853
30,5349,,,,0.75,1.4154222011566162,,
30,5399,,,,0.25,1.9154222011566162,,
30,5449,,,,0.0,2.165422201156616,,
30,5499,,,,0.25,1.9154222011566162,,
30,5517,,,,,,0.36416664719581604,1.8012548685073853
31,5549,,,,0.25,1.9154222011566162,,
31,5599,,,,0.0,2.165422201156616,,
31,5649,,,,0.25,1.9154222011566162,,
31,5695,,,,,,0.36416664719581604,1.8012548685073853
32,5699,,,,0.25,1.9154222011566162,,
32,5749,,,,0.0,2.165422201156616,,
32,5799,,,,0.25,1.9154222011566162,,
32,5849,,,,0.25,1.9154222011566162,,
32,5873,,,,,,0.36416664719581604,1.8012548685073853
33,5899,,,,0.5,1.6654222011566162,,
33,5949,,,,0.5,1.6654222011566162,,
33,5999,,,,0.0,2.165422201156616,,
33,6049,,,,0.0,2.165422201156616,,
33,6051,,,,,,0.36416664719581604,1.8012548685073853
34,6099,,,,0.25,1.9154222011566162,,
34,6149,,,,0.25,1.9154222011566162,,
34,6199,,,,0.25,1.9154222011566162,,
34,6229,,,,,,0.36416664719581604,1.8012548685073853
35,6249,,,,0.0,2.165422201156616,,
35,6299,,,,0.75,1.4154222011566162,,
35,6349,,,,0.75,1.4154222011566162,,
35,6399,,,,0.75,1.4154222011566162,,
35,6407,,,,,,0.36416664719581604,1.8012548685073853
36,6449,,,,0.5,1.6654222011566162,,
36,6499,,,,0.5,1.6654222011566162,,
36,6549,,,,0.25,1.9154222011566162,,
36,6585,,,,,,0.36416664719581604,1.8012548685073853
37,6599,,,,0.5,1.6654222011566162,,
37,6649,,,,0.5,1.6654222011566162,,
37,6699,,,,0.25,1.9154222011566162,,
37,6749,,,,0.75,1.4154222011566162,,
37,6763,,,,,,0.35083332657814026,1.8145523071289062
38,6799,,,,0.0,2.165422201156616,,
38,6849,,,,0.0,2.165422201156616,,
38,6899,,,,0.0,2.165422201156616,,
38,6941,,,,,,0.35083332657814026,1.8145523071289062
39,6949,,,,0.25,1.9154222011566162,,
39,6999,,,,0.25,1.9154222011566162,,
39,7049,,,,0.75,1.4154222011566162,,
39,7099,,,,0.0,2.165422201156616,,
39,7119,,,,,,0.35083332657814026,1.8145523071289062
40,7149,,,,0.25,1.9154222011566162,,
40,7199,,,,0.5,1.6654222011566162,,
40,7249,,,,0.5,1.6654222011566162,,
40,7297,,,,,,0.35083332657814026,1.8145866394042969
41,7299,,,,0.0,2.165422201156616,,
41,7349,,,,0.5,1.6654222011566162,,
41,7399,,,,0.5,1.6654222011566162,,
41,7449,,,,0.5,1.6654222011566162,,
41,7475,,,,,,0.35083332657814026,1.8145866394042969
42,7499,,,,0.0,2.165422201156616,,
42,7549,,,,0.0,2.165422201156616,,
42,7599,,,,0.5,1.6654222011566162,,
42,7649,,,,0.25,1.9154222011566162,,
42,7653,,,,,,0.35083332657814026,1.8145866394042969
43,7699,,,,0.0,2.165422201156616,,
43,7749,,,,0.5,1.6654222011566162,,
43,7799,,,,0.25,1.9154222011566162,,
43,7831,,,,,,0.36416664719581604,1.801247000694275
44,7849,,,,0.5,1.6654222011566162,,
44,7899,,,,0.0,2.165422201156616,,
44,7949,,,,0.75,1.4154222011566162,,
44,7999,,,,0.25,1.9154222011566162,,
44,8009,,,,,,0.36416664719581604,1.8012466430664062
45,8049,,,,0.75,1.4154222011566162,,
45,8099,,,,0.0,2.165422201156616,,
45,8149,,,,0.5,1.6654222011566162,,
45,8187,,,,,,0.35083332657814026,1.8145869970321655
46,8199,,,,0.0,2.165422201156616,,
46,8249,,,,0.0,2.165422201156616,,
46,8299,,,,0.25,1.9154222011566162,,
46,8349,,,,0.0,2.165422201156616,,
46,8365,,,,,,0.35083332657814026,1.8145869970321655
47,8399,,,,0.5,1.6654222011566162,,
47,8449,,,,0.0,2.165422201156616,,
47,8499,,,,0.25,1.9154222011566162,,
47,8543,,,,,,0.35083332657814026,1.8145869970321655
48,8549,,,,0.75,1.4154222011566162,,
48,8599,,,,0.5,1.6654222011566162,,
48,8649,,,,0.25,1.9154222011566162,,
48,8699,,,,0.5,1.6654222011566162,,
48,8721,,,,,,0.35083332657814026,1.8145869970321655
49,8749,,,,0.5,1.6654222011566162,,
49,8799,,,,0.25,1.9154222011566162,,
49,8849,,,,0.5,1.6654222011566162,,
49,8899,,,,0.25,1.9154222011566162,,
49,8899,,,,,,0.35083332657814026,1.814588189125061
50,8949,,,,0.0,2.165422201156616,,
50,8999,,,,0.0,2.165422201156616,,
50,9049,,,,0.5,1.6654222011566162,,
50,9077,,,,,,0.35083332657814026,1.814588189125061
51,9099,,,,0.25,1.9154222011566162,,
51,9149,,,,0.75,1.4154222011566162,,
51,9199,,,,0.0,2.165422201156616,,
51,9249,,,,0.0,2.165422201156616,,
51,9255,,,,,,0.35083332657814026,1.814588189125061
52,9299,,,,0.25,1.9154222011566162,,
52,9349,,,,0.0,2.165422201156616,,
52,9399,,,,0.5,1.6654222011566162,,
52,9433,,,,,,0.35083332657814026,1.814588189125061
53,9449,,,,0.25,1.9154222011566162,,
53,9499,,,,0.0,2.165421962738037,,
53,9549,,,,0.25,1.9154222011566162,,
53,9599,,,,0.5,1.6654222011566162,,
53,9611,,,,,,0.35083332657814026,1.814588189125061
54,9649,,,,0.5,1.6654222011566162,,
54,9699,,,,0.0,2.165422201156616,,
54,9749,,,,0.25,1.9154222011566162,,
54,9789,,,,,,0.35083332657814026,1.814588189125061
55,9799,,,,0.25,1.9154222011566162,,
55,9849,,,,0.5,1.6654222011566162,,
55,9899,,,,0.25,1.9154222011566162,,
55,9949,,,,0.5,1.6654222011566162,,
55,9967,,,,,,0.35083332657814026,1.814588189125061
56,9999,,,,0.5,1.6654222011566162,,
56,10049,,,,0.0,2.165422201156616,,
56,10099,,,,0.75,1.4154222011566162,,
56,10145,,,,,,0.35083332657814026,1.814588189125061
57,10149,,,,0.25,1.9154222011566162,,
57,10199,,,,0.0,2.165422201156616,,
57,10249,,,,0.25,1.9154222011566162,,
57,10299,,,,0.75,1.4154222011566162,,
57,10323,,,,,,0.35083332657814026,1.814588189125061
58,10349,,,,0.5,1.6654222011566162,,
58,10399,,,,0.5,1.6654222011566162,,
58,10449,,,,0.25,1.9154222011566162,,
58,10499,,,,0.0,2.165422201156616,,
58,10501,,,,,,0.35083332657814026,1.814588189125061
59,10549,,,,0.0,2.165422201156616,,
59,10599,,,,0.75,1.4154222011566162,,
59,10649,,,,0.0,2.165422201156616,,
59,10679,,,,,,0.36125001311302185,1.8041715621948242
60,10699,,,,0.25,1.9154222011566162,,
60,10749,,,,0.0,2.165422201156616,,
60,10799,,,,0.25,1.9154222011566162,,
60,10849,,,,0.0,2.165422201156616,,
60,10857,,,,,,0.36125001311302185,1.8041715621948242
61,10899,,,,0.5,1.6654222011566162,,
61,10949,,,,0.25,1.9154222011566162,,
61,10999,,,,0.25,1.9154222011566162,,
61,11035,,,,,,0.36125001311302185,1.8041715621948242
62,11049,,,,0.25,1.9154222011566162,,
62,11099,,,,0.25,1.9154222011566162,,
62,11149,,,,0.0,2.165422201156616,,
62,11199,,,,0.25,1.9154222011566162,,
62,11213,,,,,,0.36125001311302185,1.8041715621948242
63,11249,,,,0.25,1.9154222011566162,,
63,11299,,,,0.25,1.9154222011566162,,
63,11349,,,,0.5,1.6654222011566162,,
63,11391,,,,,,0.36125001311302185,1.8041715621948242
64,11399,,,,0.25,1.9154222011566162,,
64,11449,,,,0.25,1.9154222011566162,,
64,11499,,,,0.25,1.9154222011566162,,
64,11549,,,,0.5,1.6654222011566162,,
64,11569,,,,,,0.36125001311302185,1.8041715621948242
65,11599,,,,0.5,1.6654222011566162,,
65,11649,,,,0.5,1.6654222011566162,,
65,11699,,,,0.5,1.6654222011566162,,
65,11747,,,,,,0.36125001311302185,1.8041715621948242
66,11749,,,,0.25,1.9154222011566162,,
66,11799,,,,0.0,2.165422201156616,,
66,11849,,,,0.25,1.9154222011566162,,
66,11899,,,,0.5,1.6654222011566162,,
66,11925,,,,,,0.36125001311302185,1.8041715621948242
67,11949,,,,0.0,2.165422201156616,,
67,11999,,,,0.0,2.165422201156616,,
67,12049,,,,0.0,2.165422201156616,,
67,12099,,,,0.5,1.6654222011566162,,
67,12103,,,,,,0.36125001311302185,1.8041715621948242
68,12149,,,,0.25,1.9154222011566162,,
68,12199,,,,0.5,1.6654222011566162,,
68,12249,,,,0.75,1.4154222011566162,,
68,12281,,,,,,0.36125001311302185,1.8041715621948242
69,12299,,,,0.25,1.9154222011566162,,
69,12349,,,,0.5,1.6654222011566162,,
69,12399,,,,0.5,1.6654222011566162,,
69,12449,,,,0.25,1.9154222011566162,,
69,12459,,,,,,0.36125001311302185,1.8041715621948242
70,12499,,,,0.25,1.9154222011566162,,
70,12549,,,,0.25,1.9154222011566162,,
70,12599,,,,0.5,1.6654222011566162,,
70,12637,,,,,,0.36125001311302185,1.8041715621948242
71,12649,,,,0.0,2.165422201156616,,
71,12699,,,,0.25,1.9154222011566162,,
71,12749,,,,0.5,1.6654222011566162,,
71,12799,,,,0.25,1.9154222011566162,,
71,12815,,,,,,0.36125001311302185,1.8041715621948242
72,12849,,,,0.0,2.165422201156616,,
72,12899,,,,0.25,1.9154222011566162,,
72,12949,,,,0.25,1.9154222011566162,,
72,12993,,,,,,0.36125001311302185,1.8041715621948242
73,12999,,,,0.25,1.9154222011566162,,
73,13049,,,,0.25,1.9154222011566162,,
73,13099,,,,0.25,1.9154222011566162,,
73,13149,,,,0.25,1.9154222011566162,,
73,13171,,,,,,0.36125001311302185,1.8041715621948242
74,13199,,,,0.75,1.4154222011566162,,
74,13249,,,,0.5,1.6654222011566162,,
74,13299,,,,0.25,1.9154222011566162,,
74,13349,,,,0.5,1.6654222011566162,,
74,13349,,,,,,0.36125001311302185,1.8041715621948242
75,13399,,,,0.5,1.6654222011566162,,
75,13449,,,,0.5,1.6654222011566162,,
75,13499,,,,0.75,1.4154222011566162,,
75,13527,,,,,,0.36125001311302185,1.8041715621948242
76,13549,,,,0.5,1.6654222011566162,,
76,13599,,,,0.25,1.9154222011566162,,
76,13649,,,,0.75,1.4154222011566162,,
76,13699,,,,0.0,2.165422201156616,,
76,13705,,,,,,0.35083332657814026,1.814588189125061
77,13749,,,,0.5,1.6654222011566162,,
77,13799,,,,0.25,1.9154222011566162,,
77,13849,,,,0.5,1.6654222011566162,,
77,13883,,,,,,0.35083332657814026,1.814588189125061
78,13899,,,,0.5,1.6654222011566162,,
78,13949,,,,0.0,2.165422201156616,,
78,13999,,,,0.5,1.6654222011566162,,
78,14049,,,,0.5,1.6654222011566162,,
78,14061,,,,,,0.38499999046325684,1.7804216146469116
79,14099,,,,0.0,2.165422201156616,,
79,14149,,,,0.25,1.9154222011566162,,
79,14199,,,,0.0,2.165422201156616,,
79,14239,,,,,,0.38499999046325684,1.7804216146469116
80,14249,,,,0.5,1.6654222011566162,,
80,14299,,,,0.0,2.165422201156616,,
80,14349,,,,0.0,2.165422201156616,,
80,14399,,,,0.5,1.6654222011566162,,
80,14417,,,,,,0.38499999046325684,1.7801529169082642
81,14449,,,,0.25,1.9154222011566162,,
81,14499,,,,0.5,1.6654222011566162,,
81,14549,,,,0.0,2.165422201156616,,
81,14595,,,,,,0.38499999046325684,1.7799372673034668
82,14599,,,,0.0,2.165422201156616,,
82,14649,,,,0.25,1.9154222011566162,,
82,14699,,,,0.5,1.6654222011566162,,
82,14749,,,,0.25,1.9154222011566162,,
82,14773,,,,,,0.38499999046325684,1.7798805236816406
83,14799,,,,0.25,1.9154222011566162,,
83,14849,,,,0.25,1.9154222011566162,,
83,14899,,,,0.25,1.9154222011566162,,
83,14949,,,,0.75,1.4154222011566162,,
83,14951,,,,,,0.38499999046325684,1.7798309326171875
84,14999,,,,0.5,1.6654222011566162,,
84,15049,,,,0.25,1.9154222011566162,,
84,15099,,,,0.25,1.9154222011566162,,
84,15129,,,,,,0.39541664719581604,1.7700048685073853
85,15149,,,,0.0,2.165422201156616,,
85,15199,,,,0.5,1.6654222011566162,,
85,15249,,,,0.25,1.9154222011566162,,
85,15299,,,,0.0,2.165422201156616,,
85,15307,,,,,,0.39541664719581604,1.7700051069259644
86,15349,,,,0.5,1.6654222011566162,,
86,15399,,,,0.25,1.9154222011566162,,
86,15449,,,,0.5,1.6654222011566162,,
86,15485,,,,,,0.39541664719581604,1.7700051069259644
87,15499,,,,1.0,1.1654222011566162,,
87,15549,,,,0.5,1.6654222011566162,,
87,15599,,,,0.25,1.9154222011566162,,
87,15649,,,,0.25,1.9154222011566162,,
87,15663,,,,,,0.39541664719581604,1.7700051069259644
88,15699,,,,0.5,1.6654222011566162,,
88,15749,,,,0.25,1.9154222011566162,,
88,15799,,,,0.25,1.9154222011566162,,
88,15841,,,,,,0.39541664719581604,1.7725578546524048
89,15849,,,,0.25,1.9154222011566162,,
89,15899,,,,0.25,1.9154222011566162,,
89,15949,,,,0.0,2.165422201156616,,
89,15999,,,,0.5,1.6654222011566162,,
89,16019,,,,,,0.38499999046325684,1.780232548713684
90,16049,,,,0.0,2.165422201156616,,
90,16099,,,,0.25,1.9154222011566162,,
90,16149,,,,0.25,1.9154222011566162,,
90,16197,,,,,,0.38499999046325684,1.780235767364502
91,16199,,,,0.25,1.9154222011566162,,
91,16249,,,,0.25,1.9154222011566162,,
91,16299,,,,0.25,1.9154222011566162,,
91,16349,,,,0.5,1.6654222011566162,,
91,16375,,,,,,0.38499999046325684,1.7801231145858765
92,16399,,,,0.5,1.6654222011566162,,
92,16449,,,,0.0,2.165422201156616,,
92,16499,,,,0.5,1.6654222011566162,,
92,16549,,,,0.5,1.6654222011566162,,
92,16553,,,,,,0.39541664719581604,1.7700048685073853
93,16599,,,,0.25,1.9154222011566162,,
93,16649,,,,0.25,1.9154222011566162,,
93,16699,,,,0.5,1.6654222011566162,,
93,16731,,,,,,0.39541664719581604,1.7700048685073853
94,16749,,,,0.25,1.9154222011566162,,
94,16799,,,,0.75,1.4154222011566162,,
94,16849,,,,0.25,1.9154222011566162,,
94,16899,,,,0.75,1.4154222011566162,,
94,16909,,,,,,0.38499999046325684,1.7804216146469116
95,16949,,,,0.0,2.165422201156616,,
95,16999,,,,0.0,2.165422201156616,,
95,17049,,,,0.0,2.165422201156616,,
95,17087,,,,,,0.38499999046325684,1.7804216146469116
96,17099,,,,0.25,1.9154222011566162,,
96,17149,,,,0.25,1.8321220874786377,,
96,17199,,,,0.25,1.9154222011566162,,
96,17249,,,,0.25,1.9154222011566162,,
96,17265,,,,,,0.38499999046325684,1.7783814668655396
97,17299,,,,0.75,1.4154222011566162,,
97,17349,,,,0.0,2.165422201156616,,
97,17399,,,,0.0,2.165422201156616,,
97,17443,,,,,,0.38499999046325684,1.778918743133545
98,17449,,,,0.0,2.165422201156616,,
98,17499,,,,0.5,1.6654222011566162,,
98,17549,,,,0.25,1.9154222011566162,,
98,17599,,,,0.25,1.9154222011566162,,
98,17621,,,,,,0.38499999046325684,1.7789188623428345
99,17649,,,,0.5,1.6654222011566162,,
99,17699,,,,0.5,1.6654222011566162,,
99,17749,,,,0.25,1.9154222011566162,,
99,17799,,,,0.0,2.165422201156616,,
99,17799,,,,,,0.38499999046325684,1.7789188623428345
100,17800,0.29567307233810425,0.1516140103340149,1.869748592376709,,,,
