epoch,step,test_acc,test_f1,test_loss,train_acc,train_loss,valid_acc,valid_loss
26,4699,,,,0.25,1.9154222011566162,,
26,4749,,,,0.25,1.9154222011566162,,
26,4799,,,,0.0,2.165422201156616,,
26,4805,,,,,,0.41624999046325684,1.7491716146469116
27,4849,,,,0.0,2.165422201156616,,
27,4899,,,,0.25,1.9154222011566162,,
27,4949,,,,0.25,1.9154222011566162,,
27,4983,,,,,,0.41624999046325684,1.7491716146469116
28,4999,,,,0.25,1.9154222011566162,,
28,5049,,,,0.0,2.165422201156616,,
28,5099,,,,0.25,1.9154222011566162,,
28,5149,,,,0.5,1.6654222011566162,,
28,5161,,,,,,0.41624999046325684,1.7491716146469116
29,5199,,,,0.5,1.6654222011566162,,
29,5249,,,,0.0,2.165422201156616,,
29,5299,,,,0.5,1.6654222011566162,,
29,5339,,,,,,0.41624999046325684,1.7491716146469116
30,5349,,,,0.5,1.6654222011566162,,
30,5399,,,,0.5,1.6654222011566162,,
30,5449,,,,0.75,1.4154222011566162,,
30,5499,,,,0.5,1.6654222011566162,,
30,5517,,,,,,0.41624999046325684,1.7491716146469116
31,5549,,,,0.5,1.6654222011566162,,
31,5599,,,,0.25,1.9154222011566162,,
31,5649,,,,0.5,1.6654222011566162,,
31,5695,,,,,,0.41624999046325684,1.7491716146469116
32,5699,,,,0.0,2.165422201156616,,
32,5749,,,,0.25,1.9154222011566162,,
32,5799,,,,0.25,1.9154222011566162,,
32,5849,,,,0.5,1.6654222011566162,,
32,5873,,,,,,0.41624999046325684,1.7491716146469116
33,5899,,,,0.75,1.4154222011566162,,
33,5949,,,,0.25,1.9154222011566162,,
33,5999,,,,0.5,1.6654222011566162,,
33,6049,,,,0.5,1.6654222011566162,,
33,6051,,,,,,0.41624999046325684,1.7491716146469116
34,6099,,,,0.25,1.9154222011566162,,
34,6149,,,,0.25,1.9154222011566162,,
34,6199,,,,0.5,1.6654222011566162,,
34,6229,,,,,,0.41624999046325684,1.7491716146469116
35,6249,,,,0.75,1.4154222011566162,,
35,6299,,,,0.5,1.6654222011566162,,
35,6349,,,,0.25,1.9154222011566162,,
35,6399,,,,0.0,2.165422201156616,,
35,6407,,,,,,0.41624999046325684,1.7491716146469116
36,6449,,,,0.0,2.165422201156616,,
36,6499,,,,0.5,1.6654222011566162,,
36,6549,,,,0.25,1.9154222011566162,,
36,6585,,,,,,0.41624999046325684,1.7491716146469116
37,6599,,,,0.75,1.4154222011566162,,
37,6649,,,,0.25,1.9154222011566162,,
37,6699,,,,0.5,1.6654222011566162,,
37,6749,,,,0.25,1.9154222011566162,,
37,6763,,,,,,0.41624999046325684,1.7491716146469116
38,6799,,,,0.5,1.6654222011566162,,
38,6849,,,,0.5,1.6654222011566162,,
38,6899,,,,0.75,1.4154222011566162,,
38,6941,,,,,,0.41624999046325684,1.7491716146469116
39,6949,,,,0.5,1.6654222011566162,,
39,6999,,,,0.25,1.9154222011566162,,
39,7049,,,,0.25,1.9154222011566162,,
39,7099,,,,0.25,1.9154222011566162,,
39,7119,,,,,,0.41624999046325684,1.7491716146469116
40,7149,,,,0.25,1.9154222011566162,,
40,7199,,,,0.0,2.165422201156616,,
40,7249,,,,0.5,1.6654222011566162,,
40,7297,,,,,,0.41624999046325684,1.7491716146469116
41,7299,,,,0.25,1.9154222011566162,,
41,7349,,,,0.5,1.6654222011566162,,
41,7399,,,,0.5,1.6654222011566162,,
41,7449,,,,0.5,1.6654222011566162,,
41,7475,,,,,,0.41624999046325684,1.7491716146469116
42,7499,,,,0.25,1.9154222011566162,,
42,7549,,,,0.75,1.4154222011566162,,
42,7599,,,,0.5,1.6654222011566162,,
42,7649,,,,0.75,1.4154222011566162,,
42,7653,,,,,,0.41624999046325684,1.7491716146469116
43,7699,,,,0.25,1.9154222011566162,,
43,7749,,,,0.25,1.9154222011566162,,
43,7799,,,,0.75,1.4154222011566162,,
43,7831,,,,,,0.41624999046325684,1.7491716146469116
44,7849,,,,0.5,1.6654222011566162,,
44,7899,,,,0.0,2.165422201156616,,
44,7949,,,,0.75,1.4154222011566162,,
44,7999,,,,0.0,2.165422201156616,,
44,8009,,,,,,0.41624999046325684,1.7491716146469116
45,8049,,,,0.25,1.9154222011566162,,
45,8099,,,,0.5,1.655193567276001,,
45,8149,,,,0.0,2.165422201156616,,
45,8187,,,,,,0.41624999046325684,1.7491716146469116
46,8199,,,,0.75,1.4154222011566162,,
46,8249,,,,0.0,2.165422201156616,,
46,8299,,,,0.25,1.9154222011566162,,
46,8349,,,,1.0,1.1654222011566162,,
46,8365,,,,,,0.41624999046325684,1.7491716146469116
47,8399,,,,0.0,2.165422201156616,,
47,8449,,,,0.0,2.165422201156616,,
47,8499,,,,0.5,1.6654222011566162,,
47,8543,,,,,,0.41624999046325684,1.7491716146469116
48,8549,,,,0.5,1.6654222011566162,,
48,8599,,,,0.25,1.9154222011566162,,
48,8649,,,,0.5,1.6654222011566162,,
48,8699,,,,0.5,1.6654222011566162,,
48,8721,,,,,,0.41624999046325684,1.7491716146469116
49,8749,,,,0.25,1.9154222011566162,,
49,8799,,,,0.0,2.165422201156616,,
49,8849,,,,0.0,2.165422201156616,,
49,8899,,,,0.25,1.9154222011566162,,
49,8899,,,,,,0.41624999046325684,1.7491716146469116
50,8949,,,,0.0,2.165422201156616,,
50,8999,,,,0.25,1.9154222011566162,,
50,9049,,,,0.25,1.9154222011566162,,
50,9077,,,,,,0.41624999046325684,1.7491716146469116
51,9099,,,,0.25,1.9154222011566162,,
51,9149,,,,0.25,1.9154222011566162,,
51,9199,,,,0.75,1.4154222011566162,,
51,9249,,,,0.5,1.6654222011566162,,
51,9255,,,,,,0.41624999046325684,1.7491716146469116
52,9299,,,,0.25,1.9154222011566162,,
52,9349,,,,0.25,1.9154222011566162,,
52,9399,,,,0.5,1.6654222011566162,,
52,9433,,,,,,0.41624999046325684,1.7491716146469116
53,9449,,,,0.0,2.165422201156616,,
53,9499,,,,0.5,1.6654222011566162,,
53,9549,,,,0.5,1.6654222011566162,,
53,9599,,,,0.5,1.6654222011566162,,
53,9611,,,,,,0.41624999046325684,1.7491716146469116
54,9649,,,,0.75,1.4154222011566162,,
54,9699,,,,0.25,1.9154222011566162,,
54,9749,,,,1.0,1.1654222011566162,,
54,9789,,,,,,0.4295833110809326,1.7358382940292358
55,9799,,,,0.25,1.9154222011566162,,
55,9849,,,,0.0,2.165422201156616,,
55,9899,,,,0.25,1.9154222011566162,,
55,9949,,,,0.5,1.6654222011566162,,
55,9967,,,,,,0.4295833110809326,1.7358382940292358
56,9999,,,,0.5,1.6654222011566162,,
56,10049,,,,0.25,1.9154222011566162,,
56,10099,,,,0.0,2.165422201156616,,
56,10145,,,,,,0.4295833110809326,1.7358382940292358
57,10149,,,,0.0,2.165422201156616,,
57,10199,,,,0.75,1.4154222011566162,,
57,10249,,,,0.25,1.9154222011566162,,
57,10299,,,,0.0,2.165422201156616,,
57,10323,,,,,,0.4295833110809326,1.7358382940292358
58,10349,,,,0.25,1.9154222011566162,,
58,10399,,,,0.25,1.9154222011566162,,
58,10449,,,,0.25,1.9154222011566162,,
58,10499,,,,0.5,1.6654222011566162,,
58,10501,,,,,,0.4295833110809326,1.7358382940292358
59,10549,,,,0.5,1.6654222011566162,,
59,10599,,,,0.25,1.9154222011566162,,
59,10649,,,,0.25,1.9154222011566162,,
59,10679,,,,,,0.4295833110809326,1.7358382940292358
60,10699,,,,0.25,1.9154222011566162,,
60,10749,,,,0.25,1.9154222011566162,,
60,10799,,,,0.0,2.165422201156616,,
60,10849,,,,0.25,1.9154222011566162,,
60,10857,,,,,,0.4295833110809326,1.7358382940292358
61,10899,,,,0.75,1.4154222011566162,,
61,10949,,,,0.5,1.6654222011566162,,
61,10999,,,,0.25,1.9154222011566162,,
61,11035,,,,,,0.4295833110809326,1.7358382940292358
62,11049,,,,0.5,1.6654222011566162,,
62,11099,,,,0.0,2.165422201156616,,
62,11149,,,,0.5,1.6654222011566162,,
62,11199,,,,0.25,1.9154222011566162,,
62,11213,,,,,,0.4295833110809326,1.7358382940292358
63,11249,,,,0.25,1.9154222011566162,,
63,11299,,,,0.25,1.9154222011566162,,
63,11349,,,,0.25,1.9154222011566162,,
63,11391,,,,,,0.4295833110809326,1.7358382940292358
64,11399,,,,0.0,2.165422201156616,,
64,11449,,,,0.75,1.4154222011566162,,
64,11499,,,,0.5,1.6654222011566162,,
64,11549,,,,0.25,1.9154222011566162,,
64,11569,,,,,,0.4295833110809326,1.7358382940292358
65,11599,,,,0.0,2.165422201156616,,
65,11649,,,,0.75,1.4154222011566162,,
65,11699,,,,0.0,2.165422201156616,,
65,11747,,,,,,0.4295833110809326,1.7358382940292358
66,11749,,,,0.0,2.165422201156616,,
66,11799,,,,0.0,2.165422201156616,,
66,11849,,,,0.5,1.6654222011566162,,
66,11899,,,,0.25,1.9154222011566162,,
66,11925,,,,,,0.4295833110809326,1.7358382940292358
67,11949,,,,0.75,1.4154222011566162,,
67,11999,,,,0.75,1.4154222011566162,,
67,12049,,,,0.25,1.9154222011566162,,
67,12099,,,,0.25,1.9154222011566162,,
67,12103,,,,,,0.4295833110809326,1.7358382940292358
68,12149,,,,0.0,2.165422201156616,,
68,12199,,,,0.25,1.9154222011566162,,
68,12249,,,,0.25,1.9154222011566162,,
68,12281,,,,,,0.4295833110809326,1.7358382940292358
69,12299,,,,0.25,1.9154222011566162,,
69,12349,,,,0.0,2.165422201156616,,
69,12399,,,,0.5,1.6654222011566162,,
69,12449,,,,0.5,1.6654222011566162,,
69,12459,,,,,,0.4295833110809326,1.7358382940292358
70,12499,,,,0.5,1.6654222011566162,,
70,12549,,,,0.0,2.165422201156616,,
70,12599,,,,0.5,1.6654222011566162,,
70,12637,,,,,,0.4295833110809326,1.7358382940292358
71,12649,,,,0.25,1.9154222011566162,,
71,12699,,,,0.5,1.6654222011566162,,
71,12749,,,,0.25,1.9154222011566162,,
71,12799,,,,0.75,1.4154222011566162,,
71,12815,,,,,,0.4295833110809326,1.7358382940292358
72,12849,,,,0.5,1.6654222011566162,,
72,12899,,,,0.5,1.6654222011566162,,
72,12949,,,,0.25,1.9154222011566162,,
72,12993,,,,,,0.4295833110809326,1.7358382940292358
73,12999,,,,0.25,1.9154222011566162,,
73,13049,,,,0.25,1.9154222011566162,,
73,13099,,,,0.25,1.9154222011566162,,
73,13149,,,,0.5,1.6654222011566162,,
73,13171,,,,,,0.4295833110809326,1.7358382940292358
74,13199,,,,0.5,1.6654222011566162,,
74,13249,,,,0.25,1.9154222011566162,,
74,13299,,,,0.5,1.6654222011566162,,
74,13349,,,,0.5,1.6654222011566162,,
74,13349,,,,,,0.4295833110809326,1.7358382940292358
75,13399,,,,0.5,1.6654222011566162,,
75,13449,,,,0.25,1.9154222011566162,,
75,13499,,,,0.75,1.4154222011566162,,
75,13527,,,,,,0.4295833110809326,1.7358382940292358
76,13549,,,,0.5,1.6654222011566162,,
76,13599,,,,0.25,1.9154222011566162,,
76,13649,,,,0.25,1.9154222011566162,,
76,13699,,,,0.5,1.6654222011566162,,
76,13705,,,,,,0.4295833110809326,1.7358382940292358
77,13749,,,,0.5,1.6654222011566162,,
77,13799,,,,0.25,1.9154222011566162,,
77,13849,,,,0.5,1.6654222011566162,,
77,13883,,,,,,0.4295833110809326,1.7358382940292358
78,13899,,,,0.5,1.6654222011566162,,
78,13949,,,,0.5,1.6654222011566162,,
78,13999,,,,0.75,1.4154222011566162,,
78,14049,,,,0.5,1.6654222011566162,,
78,14061,,,,,,0.4295833110809326,1.7358382940292358
79,14099,,,,0.25,1.9154222011566162,,
79,14149,,,,0.0,2.165422201156616,,
79,14199,,,,0.0,2.165422201156616,,
79,14239,,,,,,0.4295833110809326,1.7358382940292358
80,14249,,,,0.0,2.165422201156616,,
80,14299,,,,0.0,2.165422201156616,,
80,14349,,,,0.25,1.9154222011566162,,
80,14399,,,,0.25,1.9154222011566162,,
80,14417,,,,,,0.4295833110809326,1.7358382940292358
81,14449,,,,0.0,2.165422201156616,,
81,14499,,,,0.25,1.9154222011566162,,
81,14549,,,,0.25,1.9154222011566162,,
81,14595,,,,,,0.4295833110809326,1.7358382940292358
82,14599,,,,0.25,1.9154222011566162,,
82,14649,,,,0.25,1.9154222011566162,,
82,14699,,,,0.5,1.6654222011566162,,
82,14749,,,,0.5,1.6654222011566162,,
82,14773,,,,,,0.4295833110809326,1.7358382940292358
83,14799,,,,0.75,1.4154222011566162,,
83,14849,,,,0.0,2.165422201156616,,
83,14899,,,,0.0,2.165422201156616,,
83,14949,,,,0.25,1.9154222011566162,,
83,14951,,,,,,0.4295833110809326,1.7358382940292358
84,14999,,,,0.25,1.9154222011566162,,
84,15049,,,,0.5,1.6654222011566162,,
84,15099,,,,0.5,1.6654222011566162,,
84,15129,,,,,,0.4295833110809326,1.7358382940292358
85,15149,,,,0.5,1.6654222011566162,,
85,15199,,,,0.0,2.165422201156616,,
85,15249,,,,0.0,2.165422201156616,,
85,15299,,,,0.25,1.9154222011566162,,
85,15307,,,,,,0.4295833110809326,1.7358382940292358
86,15349,,,,0.5,1.6654222011566162,,
86,15399,,,,0.25,1.9154222011566162,,
86,15449,,,,0.25,1.9154222011566162,,
86,15485,,,,,,0.4295833110809326,1.7358382940292358
87,15499,,,,0.5,1.6654222011566162,,
87,15549,,,,0.75,1.4154222011566162,,
87,15599,,,,0.0,2.165422201156616,,
87,15649,,,,0.25,1.9154222011566162,,
87,15663,,,,,,0.4295833110809326,1.7358382940292358
88,15699,,,,0.5,1.6654222011566162,,
88,15749,,,,0.0,2.165422201156616,,
88,15799,,,,0.5,1.6654222011566162,,
88,15841,,,,,,0.4295833110809326,1.7358382940292358
89,15849,,,,0.25,1.9154222011566162,,
89,15899,,,,0.5,1.6654222011566162,,
89,15949,,,,0.25,1.9154222011566162,,
89,15999,,,,0.0,2.165422201156616,,
89,16019,,,,,,0.4295833110809326,1.7358382940292358
90,16049,,,,0.75,1.4154222011566162,,
90,16099,,,,0.25,1.9154222011566162,,
90,16149,,,,0.5,1.6654222011566162,,
90,16197,,,,,,0.4295833110809326,1.7358382940292358
91,16199,,,,0.25,1.9154222011566162,,
91,16249,,,,0.25,1.9154222011566162,,
91,16299,,,,0.5,1.6654222011566162,,
91,16349,,,,0.5,1.6654222011566162,,
91,16375,,,,,,0.4295833110809326,1.7358382940292358
92,16399,,,,0.0,2.165422201156616,,
92,16449,,,,0.5,1.6654222011566162,,
92,16499,,,,0.25,1.9154222011566162,,
92,16549,,,,0.75,1.4154222011566162,,
92,16553,,,,,,0.4295833110809326,1.7358382940292358
93,16599,,,,0.5,1.6654222011566162,,
93,16649,,,,0.0,2.165422201156616,,
93,16699,,,,0.25,1.9154222011566162,,
93,16731,,,,,,0.4295833110809326,1.7358382940292358
94,16749,,,,0.25,1.9154222011566162,,
94,16799,,,,0.0,2.165422201156616,,
94,16849,,,,0.25,1.9154222011566162,,
94,16899,,,,0.75,1.4154222011566162,,
94,16909,,,,,,0.4295833110809326,1.7358382940292358
95,16949,,,,0.25,1.9154222011566162,,
95,16999,,,,0.5,1.6654222011566162,,
95,17049,,,,0.5,1.6654222011566162,,
95,17087,,,,,,0.4295833110809326,1.7358382940292358
96,17099,,,,0.5,1.6654222011566162,,
96,17149,,,,0.25,1.9154222011566162,,
96,17199,,,,0.75,1.4154222011566162,,
96,17249,,,,0.5,1.6654222011566162,,
96,17265,,,,,,0.4295833110809326,1.7358382940292358
97,17299,,,,0.5,1.6654222011566162,,
97,17349,,,,0.5,1.6654222011566162,,
97,17399,,,,0.0,2.165422201156616,,
97,17443,,,,,,0.4295833110809326,1.7358382940292358
98,17449,,,,0.0,2.165422201156616,,
98,17499,,,,0.0,2.165422201156616,,
98,17549,,,,0.75,1.4154222011566162,,
98,17599,,,,0.5,1.6654222011566162,,
98,17621,,,,,,0.4295833110809326,1.7358382940292358
99,17649,,,,0.25,1.9154222011566162,,
99,17699,,,,0.0,2.165422201156616,,
99,17749,,,,0.5,1.6654222011566162,,
99,17799,,,,0.25,1.9154222011566162,,
99,17799,,,,,,0.4295833110809326,1.7358382940292358
100,17849,,,,0.5,1.6654222011566162,,
100,17899,,,,0.25,1.9154222011566162,,
100,17949,,,,0.25,1.9154222011566162,,
100,17977,,,,,,0.4295833110809326,1.7358382940292358
101,17999,,,,0.5,1.6654222011566162,,
101,18049,,,,0.25,1.9154222011566162,,
101,18099,,,,0.25,1.9154222011566162,,
101,18149,,,,0.25,1.9154222011566162,,
101,18155,,,,,,0.4295833110809326,1.7358382940292358
102,18199,,,,0.5,1.6654222011566162,,
102,18249,,,,0.0,2.165422201156616,,
102,18299,,,,0.25,1.9154222011566162,,
102,18333,,,,,,0.4295833110809326,1.7358382940292358
103,18349,,,,0.25,1.9154222011566162,,
103,18399,,,,0.25,1.9154222011566162,,
103,18449,,,,0.5,1.6654222011566162,,
103,18499,,,,1.0,1.1654222011566162,,
103,18511,,,,,,0.4295833110809326,1.7358382940292358
104,18549,,,,0.5,1.6654222011566162,,
104,18599,,,,0.5,1.6654222011566162,,
104,18649,,,,0.25,1.9154222011566162,,
104,18689,,,,,,0.4295833110809326,1.7358382940292358
105,18699,,,,0.5,1.6654222011566162,,
105,18749,,,,0.0,2.165422201156616,,
105,18799,,,,0.0,2.165422201156616,,
105,18849,,,,0.25,1.9154222011566162,,
105,18867,,,,,,0.4295833110809326,1.7358382940292358
106,18899,,,,0.25,1.9154222011566162,,
106,18949,,,,0.25,1.9154222011566162,,
106,18999,,,,0.5,1.6654222011566162,,
106,19045,,,,,,0.4295833110809326,1.7358382940292358
107,19049,,,,0.25,1.9154222011566162,,
107,19099,,,,0.25,1.9154222011566162,,
107,19149,,,,0.25,1.9154222011566162,,
107,19199,,,,0.25,1.9154222011566162,,
107,19223,,,,,,0.4295833110809326,1.7358382940292358
108,19249,,,,0.25,1.9154222011566162,,
108,19299,,,,1.0,1.1654222011566162,,
108,19349,,,,0.25,1.9154222011566162,,
108,19399,,,,0.5,1.6654222011566162,,
108,19401,,,,,,0.4295833110809326,1.7358382940292358
109,19449,,,,0.25,1.9154222011566162,,
109,19499,,,,0.75,1.4154222011566162,,
109,19549,,,,0.25,1.9154222011566162,,
109,19579,,,,,,0.4295833110809326,1.7358382940292358
110,19599,,,,0.5,1.6654222011566162,,
110,19649,,,,0.0,2.165422201156616,,
110,19699,,,,0.75,1.4154222011566162,,
110,19749,,,,0.25,1.9154222011566162,,
110,19757,,,,,,0.4295833110809326,1.7358382940292358
111,19799,,,,0.25,1.9154222011566162,,
111,19849,,,,0.25,1.9154222011566162,,
111,19899,,,,0.75,1.4154222011566162,,
111,19935,,,,,,0.4295833110809326,1.7358382940292358
112,19949,,,,0.5,1.6654222011566162,,
112,19999,,,,0.25,1.9154222011566162,,
112,20049,,,,0.75,1.4154222011566162,,
112,20099,,,,0.5,1.6654222011566162,,
112,20113,,,,,,0.4295833110809326,1.7358382940292358
113,20149,,,,0.75,1.4154222011566162,,
113,20199,,,,0.25,1.9154222011566162,,
113,20249,,,,0.75,1.4154222011566162,,
113,20291,,,,,,0.4295833110809326,1.7358382940292358
114,20299,,,,0.25,1.9154222011566162,,
114,20349,,,,0.75,1.4154222011566162,,
114,20399,,,,0.25,1.9154222011566162,,
114,20449,,,,0.0,2.165422201156616,,
114,20469,,,,,,0.4295833110809326,1.735837459564209
115,20499,,,,0.25,1.9154222011566162,,
115,20549,,,,0.25,1.9154222011566162,,
115,20599,,,,0.25,1.9154222011566162,,
115,20647,,,,,,0.4295833110809326,1.735837459564209
116,20649,,,,0.25,1.9154222011566162,,
116,20699,,,,0.75,1.4154222011566162,,
116,20749,,,,0.0,2.165422201156616,,
116,20799,,,,0.0,2.165422201156616,,
116,20825,,,,,,0.4295833110809326,1.7358306646347046
117,20849,,,,0.25,1.9154222011566162,,
117,20899,,,,1.0,1.1654222011566162,,
117,20949,,,,0.25,1.9154222011566162,,
117,20999,,,,0.25,1.9154222011566162,,
117,21003,,,,,,0.4295833110809326,1.7358306646347046
118,21049,,,,1.0,1.1654222011566162,,
118,21099,,,,0.5,1.6654222011566162,,
118,21149,,,,0.5,1.6654222011566162,,
118,21181,,,,,,0.4295833110809326,1.7358306646347046
119,21199,,,,0.5,1.6654222011566162,,
119,21249,,,,0.25,1.9154222011566162,,
119,21299,,,,0.25,1.9154222011566162,,
119,21349,,,,0.5,1.6654222011566162,,
119,21359,,,,,,0.4295833110809326,1.7358306646347046
120,21399,,,,0.5,1.6654222011566162,,
120,21449,,,,0.5,1.6654222011566162,,
120,21499,,,,0.5,1.6654222011566162,,
120,21537,,,,,,0.4295833110809326,1.7358306646347046
121,21549,,,,0.25,1.9154222011566162,,
121,21599,,,,0.75,1.4154222011566162,,
121,21649,,,,0.75,1.4154222011566162,,
121,21699,,,,1.0,1.1654222011566162,,
121,21715,,,,,,0.4295833110809326,1.7358306646347046
122,21749,,,,0.25,1.9154222011566162,,
122,21799,,,,1.0,1.1654222011566162,,
122,21849,,,,0.5,1.6654222011566162,,
122,21893,,,,,,0.4295833110809326,1.7358306646347046
123,21899,,,,0.5,1.6654222011566162,,
123,21949,,,,0.25,1.9154222011566162,,
123,21999,,,,0.5,1.6654222011566162,,
123,22049,,,,0.0,2.165422201156616,,
123,22071,,,,,,0.4295833110809326,1.7358306646347046
124,22099,,,,0.0,2.165422201156616,,
124,22149,,,,0.25,1.9154222011566162,,
124,22199,,,,0.0,2.165422201156616,,
124,22249,,,,0.25,1.9154222011566162,,
124,22249,,,,,,0.4295833110809326,1.7358306646347046
125,22299,,,,0.75,1.4154222011566162,,
125,22349,,,,0.75,1.4154222011566162,,
125,22399,,,,0.5,1.6654222011566162,,
125,22427,,,,,,0.4295833110809326,1.7358306646347046
126,22449,,,,0.5,1.6654222011566162,,
126,22499,,,,0.25,1.9154222011566162,,
126,22549,,,,0.0,2.165422201156616,,
126,22599,,,,0.25,1.9154222011566162,,
126,22605,,,,,,0.4295833110809326,1.7358306646347046
127,22649,,,,0.25,1.9154222011566162,,
127,22699,,,,0.5,1.6654222011566162,,
127,22749,,,,0.5,1.6654222011566162,,
